2025-07-11 23:32:31,266 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2025-07-11 23:32:33,407 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2025-07-11 23:32:53,658 - INFO - Phone migrated to 4
2025-07-11 23:32:53,767 - INFO - Reconnecting to new data center 4
2025-07-11 23:32:53,909 - INFO - Disconnecting from 149.154.167.51:443/TcpFull...
2025-07-11 23:32:53,913 - INFO - Disconnection from 149.154.167.51:443/TcpFull complete!
2025-07-11 23:32:53,915 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:32:55,550 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:33:51,834 - INFO - Scraped 0 text messages from https://t.me/CheMed123
2025-07-11 23:33:52,812 - INFO - Scraped 0 text messages from https://t.me/lobelia4cosmetics
2025-07-11 23:37:11,736 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:37:11,850 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:37:13,331 - INFO - Scraped 0 text messages from https://t.me/CheMed123
2025-07-11 23:37:13,782 - INFO - Scraped 0 text messages from https://t.me/lobelia4cosmetics
2025-07-11 23:37:14,692 - INFO - Scraped 58 text messages from https://t.me/tikvahpharma
2025-07-11 23:37:14,693 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:37:14,694 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:37:30,926 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:37:31,149 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:37:32,237 - INFO - Scraped 0 text messages from https://t.me/CheMed123
2025-07-11 23:37:32,813 - INFO - Scraped 0 text messages from https://t.me/lobelia4cosmetics
2025-07-11 23:37:33,631 - INFO - Scraped 58 text messages from https://t.me/tikvahpharma
2025-07-11 23:37:33,633 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:37:33,635 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:46:56,420 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:46:56,526 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:46:57,985 - INFO - Scraped 76 messages (including media metadata) from https://t.me/CheMed123
2025-07-11 23:46:58,494 - INFO - Scraped 100 messages (including media metadata) from https://t.me/lobelia4cosmetics
2025-07-11 23:46:59,320 - INFO - Scraped 100 messages (including media metadata) from https://t.me/tikvahpharma
2025-07-11 23:46:59,322 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:46:59,323 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:49:08,083 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:49:08,189 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:50:49,328 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:50:49,429 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:50:50,697 - INFO - Scraped 76 messages (including media metadata) from https://t.me/CheMed123
2025-07-11 23:50:51,095 - INFO - Scraped 100 messages (including media metadata) from https://t.me/lobelia4cosmetics
2025-07-11 23:50:51,795 - INFO - Scraped 100 messages (including media metadata) from https://t.me/tikvahpharma
2025-07-11 23:50:51,797 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:50:51,798 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:50:55,610 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:50:55,725 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:50:55,986 - INFO - User is already connected!
2025-07-11 23:52:03,484 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:05,021 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:06,185 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:07,106 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:09,871 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:12,534 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:13,879 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:14,571 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:15,836 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:16,506 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:18,433 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:19,481 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:20,400 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:21,079 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:22,128 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:24,189 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:26,286 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:27,083 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:28,097 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:28,870 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:30,273 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:32,669 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:33,994 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:35,451 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:36,155 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:36,542 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:37,083 - INFO - Downloaded 67 images from https://t.me/CheMed123
2025-07-11 23:52:37,084 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:52:37,085 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:52:37,117 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:52:37,219 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:52:38,050 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:39,476 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:40,570 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:41,560 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:42,954 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:44,113 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:44,620 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:45,747 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:48,347 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:51,963 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:52,626 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:52,934 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:53,271 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:55,089 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:55,352 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:55,609 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:56,078 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:56,623 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:57,476 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:58,104 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:59,580 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:52:59,949 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:01,049 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:02,352 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:03,299 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:04,267 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:05,300 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:06,656 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:07,201 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:08,772 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:09,676 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:10,059 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:11,141 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:12,141 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:12,796 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:13,338 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:13,688 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:15,479 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:17,230 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:17,562 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:19,081 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:19,438 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:20,707 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:21,944 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:22,375 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:23,570 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:23,969 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:25,411 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:26,911 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:27,218 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:28,107 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:28,741 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:30,743 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:31,689 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:32,747 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:33,210 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:33,752 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:34,797 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:35,264 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:36,061 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:36,790 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:37,734 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:38,003 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:38,282 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:38,999 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:40,193 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:41,111 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:41,754 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:42,504 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:43,258 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:44,019 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:44,788 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:45,581 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:46,348 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:47,419 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:47,684 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:48,020 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:48,553 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:48,956 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:50,041 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:50,692 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:50,995 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:51,284 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:52,248 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:54,592 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:55,759 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:56,432 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:53:59,878 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:00,680 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:01,057 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:01,483 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:02,083 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:02,359 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:02,635 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:04,270 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:04,825 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:06,091 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:06,370 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:06,693 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:07,601 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:54:08,052 - INFO - Downloaded 100 images from https://t.me/lobelia4cosmetics
2025-07-11 23:54:08,054 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:54:08,057 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:54:08,065 - INFO - Not disconnecting (already have no connection)
2025-07-11 23:59:49,266 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:59:49,368 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:59:50,847 - INFO - Scraped 76 messages (including media metadata) from https://t.me/CheMed123
2025-07-11 23:59:51,388 - INFO - Scraped 100 messages (including media metadata) from https://t.me/lobelia4cosmetics
2025-07-11 23:59:52,600 - INFO - Scraped 100 messages (including media metadata) from https://t.me/tikvahpharma
2025-07-11 23:59:52,605 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-07-11 23:59:52,607 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-07-11 23:59:55,376 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-07-11 23:59:55,484 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-07-11 23:59:55,871 - INFO - User is already connected!
2025-07-11 23:59:56,707 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:59:57,306 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:59:58,465 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-11 23:59:59,418 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:00,406 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:01,779 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:03,487 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:05,149 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:08,949 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:11,743 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:14,017 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:15,742 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:17,336 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:19,201 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:20,962 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:22,137 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:24,459 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:26,826 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:29,483 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:31,764 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:33,958 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:35,137 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:37,186 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:39,451 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:41,634 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:43,952 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:46,110 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:48,208 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:49,183 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:52,304 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:55,132 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:56,960 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:58,062 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:00:59,166 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-07-12 00:01:00,085 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
